Frame,Intensity,Final_BPM
59,91.1997578692494,21.27450980392157
60,91.11743341404359,21.27450980392157
61,91.22336561743342,21.27450980392157
62,91.56958128078817,21.27450980392157
63,92.91525423728814,21.27450980392157
64,92.98123486682809,21.27450980392157
65,93.30266343825666,21.27450980392157
66,93.5867816091954,21.27450980392157
67,93.43862433862434,21.27450980392157
68,93.37864583333334,21.27450980392157
69,93.31265508684864,21.27450980392157
70,92.83022388059702,21.27450980392157
71,93.35064338235294,21.27450980392157
72,92.93895476504173,21.27450980392157
73,91.27184892402283,21.27450980392157
74,91.15854194115063,21.27450980392157
75,90.93719806763285,21.27450980392157
76,90.97628458498023,21.27450980392157
77,90.85946420729029,21.27450980392157
78,90.68795955882354,21.27450980392157
79,90.70710784313725,21.27450980392157
80,90.63794531897265,21.27450980392157
81,91.66636029411765,21.27450980392157
82,92.08255597014926,21.27450980392157
83,92.46277573529412,21.27450980392157
84,93.11259191176471,21.27450980392157
85,93.09793588054458,21.27450980392157
86,93.57444852941177,21.27450980392157
87,94.0390625,21.27450980392157
88,93.70049710024855,21.27450980392157
89,93.24549846288977,21.27450980392157
90,93.0540184453228,21.27450980392157
91,93.34099264705883,21.27450980392157
92,93.91681985294117,21.27450980392157
93,93.84409310496267,21.27450980392157
94,94.43979779411765,21.27450980392157
95,94.08042279411765,21.27450980392157
96,93.63235294117646,21.27450980392157
97,94.20726102941177,21.27450980392157
98,94.2357536764706,21.27450980392157
99,95.1796875,21.27450980392157
100,95.23897058823529,21.27450980392157
101,94.11242863416777,21.27450980392157
102,93.82257356170399,21.27450980392157
103,94.7364953886693,21.27450980392157
104,94.75406236275802,21.27450980392157
105,94.8529411764706,21.27450980392157
106,94.95300834431269,21.27450980392157
107,94.6157224418094,21.27450980392157
108,95.05422794117646,21.27450980392157
109,94.56126482213439,21.27450980392157
110,93.96135265700484,21.27450980392157
111,93.36846728151076,21.27450980392157
112,92.34563021519543,21.27450980392157
113,91.66710584101888,21.27450980392157
114,91.40316205533597,21.27450980392157
115,91.22617479139218,21.27450980392157
116,91.11638120333772,21.27450980392157
117,91.44883618796662,21.27450980392157
118,91.1036451471234,21.27450980392157
119,91.0860781730347,21.27450980392157
120,91.0732276119403,21.27450980392157
121,91.03630514705883,21.27450980392157
122,92.09749670619236,21.27450980392157
123,92.84014053579271,21.27450980392157
124,92.76811594202898,21.27450980392157
125,92.95740008783487,21.27450980392157
126,92.99560825647782,21.27450980392157
127,91.15898111550285,21.27450980392157
128,90.41458058849364,21.27450980392157
129,90.28722002635047,21.27450980392157
130,89.93061045234958,21.27450980392157
131,90.3965744400527,21.27450980392157
132,90.66359244620114,21.27450980392157
133,90.85331576635924,21.27450980392157
134,92.0560661764706,21.27450980392157
135,92.75933245498463,21.27450980392157
136,93.09837505489679,21.27450980392157
137,93.66447079490558,21.27450980392157
138,93.82784365393061,21.27450980392157
139,93.65073529411765,21.27450980392157
140,94.01624945103205,21.27450980392157
141,93.65990057995029,21.27450980392157
142,93.56089478044738,21.27450980392157
143,93.48660518225735,21.27450980392157
144,93.7760210803689,21.27450980392157
145,93.38559508124726,21.27450980392157
146,93.87000439174352,21.27450980392157
147,94.14154411764706,21.27450980392157
148,95.01976102941177,21.27450980392157
149,94.82996323529412,21.27450980392157
150,94.24908088235294,21.27450980392157
151,94.23713235294117,21.27450980392157
152,93.59926470588235,21.27450980392157
153,94.45128676470588,21.27450980392157
154,94.52619485294117,21.27450980392157
155,94.78170955882354,21.27450980392157
156,94.80238970588235,21.27450980392157
157,94.12959558823529,21.27450980392157
158,94.3685661764706,21.27450980392157
159,94.60753676470588,21.27450980392157
160,94.24242424242425,21.27450980392157
161,94.477821695213,21.27450980392157
162,94.15942028985508,21.27450980392157
163,94.2720588235294,21.27450980392157
164,94.00614844093106,21.27450980392157
165,93.40184453227931,21.27450980392157
166,92.23320158102767,21.27450980392157
167,91.49670619235836,21.27450980392157
168,91.28897672375933,21.27450980392157
169,90.93412384716733,21.27450980392157
170,91.0074659639877,21.27450980392157
171,91.13131313131314,21.27450980392157
172,91.6280193236715,21.27450980392157
173,92.78787878787878,21.27450980392157
174,93.46875,21.27450980392157
175,93.60606060606061,21.27450980392157
176,93.1930405965203,21.27450980392157
177,93.25472112428635,21.27450980392157
178,93.44707949055775,21.27450980392157
179,93.41150636802811,21.27450980392157
180,93.41589811155029,21.27450980392157
181,93.9235836627141,21.27450980392157
182,94.25296442687747,21.27450980392157
183,94.30654369784804,21.27450980392157
184,92.3126921387791,21.27450980392157
185,91.31731565865783,21.27450980392157
186,90.83399209486166,21.27450980392157
187,90.2880983750549,21.27450980392157
188,90.23451910408433,21.27450980392157
189,90.2169521299956,21.27450980392157
190,90.04874835309617,21.27450980392157
191,90.0614844093105,21.27450980392157
192,90.17918313570487,21.27450980392157
193,91.10190555095278,21.27450980392157
194,92.25807787903894,21.27450980392157
195,92.87655343827672,21.27450980392157
196,93.24855012427506,21.27450980392157
197,93.7834870443566,21.27450980392157
198,94.36478758169935,21.27450980392157
199,93.88525269262635,21.27450980392157
200,93.9440762220381,21.27450980392157
201,94.34838442419222,21.27450980392157
202,93.76843413421707,21.27450980392157
203,93.76967688483845,21.27450980392157
204,94.23073736536868,21.27450980392157
205,94.50579950289975,21.27450980392157
206,94.82394366197182,21.27450980392157
207,94.50579950289975,21.27450980392157
208,94.59279204639603,21.27450980392157
209,94.13350900307422,21.27450980392157
210,94.44356609574001,21.27450980392157
211,94.32806324110672,21.27450980392157
212,94.04319852941177,21.27450980392157
213,93.92630597014926,21.27450980392157
214,94.88801054018445,21.27450980392157
215,94.52657004830918,21.27450980392157
216,94.59025032938077,21.27450980392157
217,94.6723759332455,21.27450980392157
218,94.52657004830918,21.27450980392157
219,94.1810661764706,21.27450980392157
220,94.44224857268335,21.27450980392157
221,94.70136144049188,21.27450980392157
222,94.59464207290294,21.27450980392157
223,95.29029424681599,21.27450980392157
224,94.99429073342117,21.27450980392157
225,94.37775735294117,21.27450980392157
226,94.78860294117646,21.27450980392157
227,94.90996925779534,21.27450980392157
228,94.91040843214756,21.27450980392157
229,95.19982433025912,21.27450980392157
230,93.8300395256917,21.27450980392157
231,92.73298199385155,21.27450980392157
