Frame,Intensity
0,107.22783882783882
1,107.38901098901098
2,107.82907196969697
3,107.74432234432234
4,107.46446886446887
5,107.78144078144078
6,108.02783882783883
7,107.46813186813186
8,106.20194128787878
9,105.33380681818181
10,104.86197916666667
11,104.45525568181819
12,104.52130681818181
13,105.61032196969697
14,105.99425947187142
15,106.2881245944192
16,106.52368591823492
17,106.09171533636167
18,103.54453781512605
19,102.33006736068586
20,101.67354813814393
21,98.5655026046691
22,101.53922672672672
23,102.89060389735674
24,104.30391520657582
25,104.39127439724454
26,104.86329223447977
27,105.1001514168289
28,105.18235294117648
29,105.88814043682385
30,105.72616366366367
31,104.49662162162163
32,103.78372294372295
33,103.34548364153628
34,103.01671408250355
35,102.9795519203414
36,103.68224474474475
37,104.04409672830725
38,104.31394162073893
39,104.59117647058824
40,104.63046218487395
41,104.9126050420168
42,105.25189075630252
43,105.54856486796785
44,106.20137772675086
45,105.72809863724854
46,104.63873106060606
47,104.67518939393939
48,104.89253731343284
49,105.32943975773307
50,105.43053960964409
51,105.81470588235294
52,105.06402768764872
53,103.79237689393939
54,102.86174242424242
55,102.60535037878788
56,102.16974431818181
57,101.9860321969697
58,101.6377840909091
59,101.63873106060606
60,102.41074810606061
61,103.4235321969697
62,103.5295928030303
63,103.86761842959118
64,103.88955223880598
65,104.2197707116591
66,104.32376578645236
67,104.68094311053429
68,104.4247159090909
69,104.89667049368542
70,104.7294034090909
71,104.93294397577331
72,104.15706084959817
73,103.35820895522389
74,101.91239454899416
75,100.553320354748
76,99.36647531572905
77,101.4000946969697
78,102.21709401709401
79,102.7450284090909
80,102.84895833333333
81,102.92722832722832
82,103.26216077828981
83,103.7123321123321
84,104.13186553030303
85,104.6617680826636
86,104.64661308840414
87,105.0785204412719
88,104.42204362801378
89,103.75662878787878
90,102.14914772727273
91,100.84043560606061
92,101.98177083333333
93,102.96661931818181
94,104.35866819747417
95,105.4358641574735
96,105.52693056456846
97,105.12005191434133
98,105.04347826086956
99,105.03136491455764
100,104.744970798183
101,103.62059268873026
102,103.37205277958036
103,103.37474167623421
104,102.76142365097589
105,102.39701492537313
106,101.89207807118255
107,101.90126291618829
108,101.81010332950632
109,102.62663605051665
110,103.36979166666667
111,103.16647531572904
112,103.47458360372053
113,103.64546831062081
114,103.6590909090909
115,103.9950248756219
116,103.83834672789897
117,104.22089552238806
118,104.26389790179537
119,102.90838117106775
120,101.9508610792193
121,101.65325546182133
122,101.37356694786935
123,101.10123296560675
124,101.20311486048021
125,102.30434782608695
126,102.61281512605042
127,102.5609243697479
128,102.66281512605042
129,102.50356911096691
130,102.57859848484848
131,103.24616050183863
132,103.32143629677698
133,103.34925373134328
134,103.25589444083928
135,102.42310188189488
136,101.93683755137357
137,101.04693921695869
138,98.724853990915
139,96.4538178671858
140,97.24594419208306
141,98.8689162881246
142,99.70560242266926
143,100.59550075708414
144,100.65174129353234
145,100.54747999134761
146,101.26176808266361
147,101.20390355912744
148,101.06314580941446
149,100.7329506314581
150,101.65602755453502
151,101.7784090909091
152,102.1044034090909
153,102.46875
154,102.80823863636364
155,103.26590126291619
156,102.59744754488428
157,101.28898983344149
158,100.3458792991564
159,99.87583820030284
160,99.77914773956306
161,99.48633754305396
162,101.41882893226177
163,101.51412169919632
164,101.35797933409874
165,101.48220436280138
166,101.64523536165328
167,101.77818599311136
168,102.2089552238806
169,102.39238589660394
170,101.95176292450789
171,100.91205510907004
172,100.02893226176808
173,99.3361653272101
174,98.8126291618829
175,98.63099885189438
176,100.22411021814007
177,100.4939150401837
178,100.68909299655569
179,101.22548794489093
180,101.18140068886338
181,101.48518278174346
182,101.64684270952928
183,101.78415614236509
184,102.08154877784987
185,101.49690011481056
186,101.6664503569111
187,100.1820895522388
188,98.84270952927669
189,98.23231667748216
190,96.59095825221718
191,95.09971879731776
192,94.21717499459226
193,95.35637198622273
194,96.36601607347876
195,97.57749712973593
196,98.41607347876004
197,98.88702640642938
198,99.30378874856487
199,99.39586681974741
200,99.95338691159587
201,100.13524684270953
202,100.62456946039036
203,99.1001514168289
204,100.76984642007355
205,101.19338092147956
206,100.15855505083279
207,100.18148388492321
208,99.94029850746269
209,99.95760328790828
210,100.03871944624703
211,100.18970365563487
212,98.52217174994593
213,97.15595933376595
214,96.69132597880164
215,96.68829764222366
216,97.21652606532555
217,97.80878217607614
218,99.03287908284663
219,99.18862210685703
220,99.2933160285529
221,98.2240969067705
222,94.8565866320571
223,93.55786285961497
224,93.46073977936405
225,95.49686350854424
226,96.58771360588362
227,97.35993943326844
228,97.04434349989185
229,97.60718148388493
230,97.27730910664071
231,98.02985074626865
232,97.97457983193277
233,98.83487394957983
234,98.33046218487395
235,98.6281512605042
236,98.20105042016807
237,98.54432773109244
238,99.23214285714286
239,99.70903361344538
240,99.18802521008404
241,98.76239495798319
242,99.13718487394958
243,98.97563025210084
244,99.04495798319327
245,99.45210084033613
246,99.6813025210084
247,99.53445378151261
248,100.06491596638655
249,99.97605042016806
250,100.05714285714286
251,99.22457983193277
252,96.53970588235295
253,95.07549210469392
254,94.35171966255677
255,93.83884923210037
256,93.45662989400822
257,93.07808782176076
258,94.36275146009085
259,96.8170019467878
260,97.95933376595285
261,98.69161882893226
262,99.26865671641791
263,99.05667315595933
264,98.34847501622323
265,98.77006272982912
266,98.7990482370755
267,98.95476463834673
268,98.10929965556831
269,98.29764222366428
270,98.83256302521008
271,97.4272117672507
272,96.5403417694138
273,95.92277741726151
274,95.44624702574086
275,95.26541207008437
276,96.63292234479775
277,97.16050183863292
278,96.95717066839714
279,97.14081765087606
280,97.37428243398392
281,97.17267508610792
282,97.63719862227325
283,98.01254596582307
284,98.20571057754705
285,98.19922128487995
286,97.00259571706684
287,96.29288340904175
288,95.5864157473502
289,95.34371620160069
290,95.41747782825006
291,96.25200086523903
292,97.26239495798319
293,97.13865546218487
294,97.2182565433701
295,97.15293099718798
296,97.5641358425265
297,95.14276443867618
298,92.80726800778716
299,91.78974691758599
300,92.24421371403851
301,93.99873949579832
302,95.00151416828899
303,96.07332900713823
304,96.0346095608912
305,96.13519359723124
306,96.21587713605884
307,96.93928571428572
308,96.82690344968361
309,96.77794117647059
310,96.78004201680672
311,97.82941176470588
312,98.62205882352941
313,97.36188622106857
314,97.66515249837768
315,98.16590958252218
316,98.18689162881246
317,98.03158122431321
318,97.50767899632274
319,96.7996971663422
320,96.73350638113779
321,97.48064027687649
322,97.08695652173913
323,97.9848583171101
324,98.04412719013628
325,97.79472204196409
326,97.26151849448411
327,96.29115293099719
328,93.54293748648064
329,94.338524767467
330,95.88978185993112
331,96.2163030998852
332,96.09092996555682
333,96.41010332950631
334,97.8780711825488
335,97.75637198622273
336,98.20505166475316
337,96.51251435132032
338,96.350401836969
339,94.68197474167623
340,93.79954075774971
341,93.63765786452353
342,94.39770378874856
343,95.5572904707233
344,96.07592472420507
345,96.56435215228207
346,96.98291152930997
347,97.05515898767034
348,97.12416179969716
349,97.24356478477179
350,96.5288773523686
351,96.87194462470258
352,95.99091499026606
353,95.06878650227125
354,94.59139087172831
355,93.90114644170453
356,93.16937053861129
357,93.76303099885189
358,95.15568312284731
359,95.80252583237657
360,95.45396096440872
361,95.11917336394949
362,95.3308840413318
363,95.1292766934558
364,95.38351719662556
365,95.5360155743024
366,95.85874972961281
367,95.24572788232749
368,93.16850529958901
369,92.49578195976639
370,92.10209820462903
371,91.72074410555916
372,91.77460523469608
373,92.80921479558728
374,94.42050616482804
375,94.7694138005624
376,94.85031364914558
377,94.63984425697599
378,95.16417910447761
379,95.38330088687
380,95.68202465931213
