Frame,Intensity,Final_BPM
0,94.09957446808511,92.77909738717338
1,93.74212765957446,92.77909738717338
2,91.01255886970172,92.77909738717338
3,90.16814814814815,92.77909738717338
4,89.82592592592593,92.77909738717338
5,90.22074074074074,92.77909738717338
6,89.89185185185185,92.77909738717338
7,89.6883830455259,92.77909738717338
8,90.10096153846153,92.77909738717338
9,91.95352564102564,92.77909738717338
10,92.33359497645212,92.77909738717338
11,92.38461538461539,92.77909738717338
12,92.2311111111111,92.77909738717338
13,91.97703703703704,92.77909738717338
14,92.21925925925926,92.77909738717338
15,92.37925925925926,92.77909738717338
16,92.52296296296296,92.77909738717338
17,93.02,92.77909738717338
18,93.39555555555556,92.77909738717338
19,93.49313186813187,92.77909738717338
20,94.0962962962963,92.77909738717338
21,94.40296296296296,92.77909738717338
22,92.95703703703704,92.77909738717338
23,91.85407407407408,92.77909738717338
24,91.21259259259259,92.77909738717338
25,90.68888888888888,92.77909738717338
26,90.49372056514913,92.77909738717338
27,89.92386185243328,92.77909738717338
28,89.38518518518518,92.77909738717338
29,90.57299843014128,92.77909738717338
30,91.85555555555555,92.77909738717338
31,92.16962962962963,92.77909738717338
32,92.31185185185186,92.77909738717338
33,92.47481481481482,92.77909738717338
34,92.71925925925926,92.77909738717338
35,92.69555555555556,92.77909738717338
36,93.04592592592593,92.77909738717338
37,92.80013736263736,92.77909738717338
38,91.21918767507003,92.77909738717338
39,90.4114010989011,92.77909738717338
40,90.32352941176471,92.77909738717338
41,91.8474074074074,92.77909738717338
42,93.02814814814815,92.77909738717338
43,92.33481481481482,92.77909738717338
44,92.8637037037037,92.77909738717338
45,92.97703703703704,92.77909738717338
46,94.05925925925926,92.77909738717338
47,93.82962962962964,92.77909738717338
48,94.45333333333333,92.77909738717338
49,95.14599686028258,92.77909738717338
50,95.28846153846153,92.77909738717338
51,95.13343799058084,92.77909738717338
52,95.20251177394034,92.77909738717338
53,94.61777777777777,92.77909738717338
54,94.2311111111111,92.77909738717338
55,93.62296296296296,92.77909738717338
56,92.9525925925926,92.77909738717338
57,91.68592592592593,92.77909738717338
58,91.17555555555556,92.77909738717338
59,90.74074074074075,92.77909738717338
60,90.27333333333333,92.77909738717338
61,91.03851851851852,92.77909738717338
62,91.08148148148148,92.77909738717338
63,92.53925925925925,92.77909738717338
64,93.19407407407408,92.77909738717338
65,93.72,92.77909738717338
66,93.62394957983193,92.77909738717338
67,94.28148148148148,92.77909738717338
68,94.6155462184874,92.77909738717338
69,94.22829131652661,92.77909738717338
70,93.56112637362638,92.77909738717338
71,93.96031229668185,92.77909738717338
72,93.56929082628497,92.77909738717338
73,91.3936239427456,92.77909738717338
74,90.86987638256343,92.77909738717338
75,90.36334610472541,92.77909738717338
76,89.89272727272727,92.77909738717338
77,89.63035714285714,92.77909738717338
78,89.37380952380953,92.77909738717338
79,89.26787878787879,92.77909738717338
80,89.1047619047619,92.77909738717338
81,90.37619047619047,92.77909738717338
82,91.49757575757576,92.77909738717338
83,91.74666666666667,92.77909738717338
84,92.41393939393939,92.77909738717338
85,92.77151515151515,92.77909738717338
86,93.24848484848485,92.77909738717338
87,94.07916666666667,92.77909738717338
88,93.76666666666667,92.77909738717338
89,92.93030303030304,92.77909738717338
90,92.6577380952381,92.77909738717338
91,92.91785714285714,92.77909738717338
92,93.60727272727273,92.77909738717338
93,93.5490909090909,92.77909738717338
94,94.08035714285714,92.77909738717338
95,93.80416666666666,92.77909738717338
96,93.28035714285714,92.77909738717338
97,94.22909090909091,92.77909738717338
98,93.86607142857143,92.77909738717338
99,95.42142857142858,92.77909738717338
100,95.16607142857143,92.77909738717338
101,93.98571428571428,92.77909738717338
102,93.76547619047619,92.77909738717338
103,94.69761904761904,92.77909738717338
104,94.59761904761905,92.77909738717338
105,94.67023809523809,92.77909738717338
106,95.01488095238095,92.77909738717338
107,94.48928571428571,92.77909738717338
108,94.84821428571429,92.77909738717338
109,94.79166666666667,92.77909738717338
110,93.70238095238095,92.77909738717338
111,92.98035714285714,92.77909738717338
112,91.84545454545454,92.77909738717338
113,90.92916666666666,92.77909738717338
114,90.4375,92.77909738717338
115,90.01245048104131,92.77909738717338
116,90.32727272727273,92.77909738717338
117,90.60773809523809,92.77909738717338
118,90.15336728919071,92.77909738717338
119,90.33214285714286,92.77909738717338
120,90.45178571428572,92.77909738717338
121,89.8398415393322,92.77909738717338
122,91.383701188455,92.77909738717338
123,92.03508771929825,92.77909738717338
124,92.30238095238096,92.77909738717338
125,92.42202380952381,92.77909738717338
126,92.66071428571429,92.77909738717338
127,90.2827380952381,92.77909738717338
128,89.42023809523809,92.77909738717338
129,89.24285714285715,92.77909738717338
130,88.63939393939394,92.77909738717338
131,88.98484848484848,92.77909738717338
132,89.39047619047619,92.77909738717338
133,89.6625,92.77909738717338
134,91.33636363636364,92.77909738717338
135,92.2139393939394,92.77909738717338
136,92.54787878787879,92.77909738717338
137,93.225,92.77909738717338
138,93.66964285714286,92.77909738717338
139,93.67202380952381,92.77909738717338
140,94.20833333333333,92.77909738717338
141,93.6625,92.77909738717338
142,92.9586870401811,92.77909738717338
143,93.29202037351443,92.77909738717338
144,93.46236559139786,92.77909738717338
145,92.62135416666666,92.77909738717338
146,93.20974576271186,92.77909738717338
147,93.77023203169213,92.77909738717338
148,95.12959818902094,92.77909738717338
149,94.69326542161856,92.77909738717338
150,94.44761904761904,92.77909738717338
151,93.97849462365592,92.77909738717338
152,94.08333333333333,92.77909738717338
