Frame,Intensity
0,141.2198815009875
1,141.13
2,139.64
3,140.34364713627386
4,140.20078999341672
5,139.99473337722185
6,140.6115865701119
7,140.4048716260698
8,140.880625
9,138.71560236998025
10,141.19485294117646
11,142.6590909090909
12,144.02330743618202
13,144.81753812636165
14,144.3274139844617
15,142.8263041065483
16,141.36713286713288
17,140.73468137254903
18,142.57226107226109
19,136.8675
20,137.72319347319348
21,136.2698135198135
22,134.59125
23,137.03676470588235
24,138.07843137254903
25,138.04375
26,137.0025
27,135.975
28,135.46875
29,135.5668202764977
30,134.41935483870967
31,135.155625
32,135.314375
33,136.035
34,133.6319947333772
35,135.06527777777777
36,136.0757077024358
37,134.48913759052007
38,136.24325980392157
39,136.410625
40,135.24125
41,135.3508887425938
42,136.0842659644503
43,137.2034233048058
44,135.75707702435813
45,134.9242922975642
46,136.70704410796577
47,133.74791666666667
48,136.87222222222223
49,135.54930555555555
50,136.17709019091507
51,134.57222222222222
52,135.32569444444445
53,134.87228439763
54,134.073732718894
55,134.60105332455564
56,134.23238973008557
57,134.38051349572086
58,133.66820276497697
59,134.49572086899275
60,134.13627386438446
61,134.00329163923635
62,134.40355497037524
63,135.12639894667544
64,136.12047399605004
65,135.00460829493088
66,136.20013166556944
67,137.76958525345623
68,136.4601711652403
69,138.4048716260698
70,136.57340355497038
71,137.12047399605004
72,134.47222222222223
73,136.91639236339697
74,136.201448321264
75,135.92297564186964
76,135.42988808426597
77,136.59052007899933
78,135.57011191573403
79,137.56221198156683
80,136.26003949967082
81,136.12047399605004
82,136.3699802501646
83,137.43186306780777
84,136.4641211323239
85,133.76300197498355
86,135.87162606978276
87,134.61092824226463
88,135.32126398946676
89,135.14680710994074
90,135.23173140223832
91,127.98749177090191
92,128.21000658327847
93,126.94601711652403
94,129.97630019749835
95,130.3159973666886
96,130.99473337722185
97,127.51597222222222
98,130.1290322580645
99,127.4456879526004
100,129.21724818959842
101,129.79625
