Frame,Intensity
0,91.59183673469387
1,91.4933145672062
2,89.52266666666667
3,88.892
4,88.5207600281492
5,88.69133333333333
6,88.306
7,88.15552427867699
8,88.55803571428571
9,90.14989444053484
10,90.64532019704434
11,91.12127976190476
12,91.40349544072949
13,90.92610837438424
14,91.0453869047619
15,91.10415200562984
16,91.46235045742435
17,91.614
18,92.05418719211822
19,92.26443768996961
20,92.37579169598874
21,92.50967261904762
22,91.24700914848698
23,90.00074404761905
24,89.0796130952381
25,89.18115942028986
26,88.53864734299516
27,88.30998389694042
28,88.04526748971193
29,88.71851851851852
30,90.38566827697262
31,90.76899696048632
32,91.24164133738601
33,91.37276785714286
34,91.32582688247713
35,91.51063829787235
36,91.98660714285714
