Frame,Intensity,Final_BPM
0,94.19806763285024,23.487672880336746
1,94.41776937618147,23.487672880336746
2,91.95454545454545,23.487672880336746
3,91.47845804988663,23.487672880336746
4,91.41043083900227,23.487672880336746
5,90.79931972789116,23.487672880336746
6,91.08956916099773,23.487672880336746
7,90.41496598639456,23.487672880336746
8,91.28344671201815,23.487672880336746
9,92.39981096408317,23.487672880336746
10,92.8374291115312,23.487672880336746
11,93.0085066162571,23.487672880336746
12,93.24858223062382,23.487672880336746
13,93.0718336483932,23.487672880336746
14,93.1578449905482,23.487672880336746
15,93.65122873345936,23.487672880336746
16,93.68809073724007,23.487672880336746
17,94.0992438563327,23.487672880336746
18,94.36105860113422,23.487672880336746
19,94.58128544423441,23.487672880336746
20,95.42911153119093,23.487672880336746
21,94.8875236294896,23.487672880336746
22,93.35349716446125,23.487672880336746
23,91.9232192414431,23.487672880336746
24,91.94801512287334,23.487672880336746
25,90.6531190926276,23.487672880336746
26,90.3601134215501,23.487672880336746
27,89.73818525519849,23.487672880336746
28,89.66419981498612,23.487672880336746
29,90.12152777777777,23.487672880336746
30,92.40333024976873,23.487672880336746
31,93.37996219281663,23.487672880336746
32,93.12287334593573,23.487672880336746
33,93.46786389413988,23.487672880336746
34,93.59640831758034,23.487672880336746
35,93.87618147448015,23.487672880336746
36,94.61909262759924,23.487672880336746
37,94.05671077504726,23.487672880336746
38,91.3468809073724,23.487672880336746
39,90.42155009451795,23.487672880336746
40,90.22873345935727,23.487672880336746
41,92.49527410207939,23.487672880336746
42,92.74098057354301,23.487672880336746
43,93.20259019426457,23.487672880336746
44,94.20444033302498,23.487672880336746
45,93.34782608695652,23.487672880336746
46,94.53746530989824,23.487672880336746
47,94.93289224952741,23.487672880336746
48,95.26370510396976,23.487672880336746
49,95.04820415879017,23.487672880336746
50,94.7703213610586,23.487672880336746
51,95.72155411655874,23.487672880336746
52,95.05457909343201,23.487672880336746
53,95.3691026827012,23.487672880336746
54,94.72895467160038,23.487672880336746
55,93.49054820415878,23.487672880336746
56,92.82797731568998,23.487672880336746
57,91.21739130434783,23.487672880336746
58,91.75393154486586,23.487672880336746
59,90.90471785383903,23.487672880336746
60,90.75670675300647,23.487672880336746
61,90.88563327032136,23.487672880336746
62,91.2368177613321,23.487672880336746
63,93.37557816836262,23.487672880336746
64,94.41209829867675,23.487672880336746
65,93.6049953746531,23.487672880336746
66,95.24952741020795,23.487672880336746
67,94.67715078630897,23.487672880336746
68,95.52081406105458,23.487672880336746
69,96.30619796484736,23.487672880336746
70,95.90379278445883,23.487672880336746
71,96.17668825161887,23.487672880336746
72,96.08233117483812,23.487672880336746
73,93.6031452358927,23.487672880336746
74,92.57446808510639,23.487672880336746
75,92.25901942645699,23.487672880336746
76,91.98519888991675,23.487672880336746
77,91.73543015726179,23.487672880336746
78,91.28307123034227,23.487672880336746
79,91.08246527777777,23.487672880336746
80,91.36632747456059,23.487672880336746
81,92.8917668825162,23.487672880336746
82,94.39413988657844,23.487672880336746
83,94.82608695652173,23.487672880336746
84,95.1710775047259,23.487672880336746
85,94.40425531914893,23.487672880336746
86,94.98982423681777,23.487672880336746
87,96.05642923219241,23.487672880336746
88,96.17580340264651,23.487672880336746
89,95.47069943289225,23.487672880336746
90,95.8194706994329,23.487672880336746
91,96.0027752081406,23.487672880336746
92,96.30619796484736,23.487672880336746
93,96.93061979648473,23.487672880336746
94,96.73913043478261,23.487672880336746
95,95.85661424606846,23.487672880336746
96,95.90656799259945,23.487672880336746
97,96.25531914893617,23.487672880336746
98,96.61702127659575,23.487672880336746
99,97.7872340425532,23.487672880336746
100,98.64933837429112,23.487672880336746
101,96.45883441258094,23.487672880336746
102,96.78445883441258,23.487672880336746
103,97.29879740980573,23.487672880336746
104,97.52451433857539,23.487672880336746
105,98.11100832562443,23.487672880336746
106,98.03145235892691,23.487672880336746
107,97.97132284921369,23.487672880336746
108,98.09158186864015,23.487672880336746
109,98.1036077705828,23.487672880336746
110,97.15541165587419,23.487672880336746
111,96.52266419981498,23.487672880336746
112,94.87049028677151,23.487672880336746
113,93.94819611470861,23.487672880336746
114,92.99913194444444,23.487672880336746
115,92.765625,23.487672880336746
116,93.22756706753006,23.487672880336746
117,93.6086956521739,23.487672880336746
118,93.53098982423681,23.487672880336746
119,92.97779833487512,23.487672880336746
120,92.69842738205365,23.487672880336746
121,92.78075855689177,23.487672880336746
122,94.50878815911193,23.487672880336746
123,96.05550416281221,23.487672880336746
124,95.22479185938946,23.487672880336746
125,95.631822386679,23.487672880336746
126,96.08880666049954,23.487672880336746
127,92.23177083333333,23.487672880336746
128,91.58926919518964,23.487672880336746
129,91.63367252543941,23.487672880336746
130,90.59574468085107,23.487672880336746
131,91.7095282146161,23.487672880336746
132,91.5013876040703,23.487672880336746
133,92.28122109158187,23.487672880336746
134,94.20259019426457,23.487672880336746
135,95.19611470860315,23.487672880336746
136,95.87326549491212,23.487672880336746
137,96.7631822386679,23.487672880336746
138,96.40333024976873,23.487672880336746
139,95.68825161887142,23.487672880336746
140,95.85198889916744,23.487672880336746
141,96.69657724329325,23.487672880336746
142,96.7113783533765,23.487672880336746
143,96.35985198889917,23.487672880336746
144,97.10083256244218,23.487672880336746
145,96.37280296022202,23.487672880336746
146,96.49491211840888,23.487672880336746
147,96.12395929694728,23.487672880336746
148,96.75855689176689,23.487672880336746
149,97.65217391304348,23.487672880336746
150,96.38852913968547,23.487672880336746
151,97.11470860314523,23.487672880336746
152,95.95652173913044,23.487672880336746
153,96.80111008325625,23.487672880336746
154,97.26086956521739,23.487672880336746
155,98.14153561517114,23.487672880336746
156,97.37280296022202,23.487672880336746
157,97.71970397779833,23.487672880336746
158,98.06660499537465,23.487672880336746
159,98.06475485661424,23.487672880336746
160,97.6040703052729,23.487672880336746
161,98.37835337650324,23.487672880336746
162,97.9972247918594,23.487672880336746
163,97.20351526364477,23.487672880336746
164,97.66975023126734,23.487672880336746
165,96.85753931544866,23.487672880336746
166,94.89084181313598,23.487672880336746
167,93.92969472710453,23.487672880336746
168,93.25069380203516,23.487672880336746
169,92.40610545790935,23.487672880336746
170,92.59481961147085,23.487672880336746
171,92.80573543015726,23.487672880336746
172,93.06475485661424,23.487672880336746
173,95.16558741905644,23.487672880336746
174,96.67252543940795,23.487672880336746
175,96.55689176688252,23.487672880336746
176,96.31174838112858,23.487672880336746
177,95.98242368177614,23.487672880336746
178,96.53561517113783,23.487672880336746
179,96.6577243293247,23.487672880336746
180,96.59296947271045,23.487672880336746
181,96.97132284921369,23.487672880336746
182,97.5790934320074,23.487672880336746
183,97.32747456059205,23.487672880336746
184,93.99259944495837,23.487672880336746
185,92.04717853839038,23.487672880336746
186,91.3950046253469,23.487672880336746
187,90.51156336725255,23.487672880336746
188,90.67067530064755,23.487672880336746
189,91.25994449583719,23.487672880336746
190,91.01017576318223,23.487672880336746
191,91.36540240518039,23.487672880336746
192,91.88899167437557,23.487672880336746
193,93.37742830712304,23.487672880336746
194,95.16928769657724,23.487672880336746
195,96.11285846438483,23.487672880336746
196,96.58834412580944,23.487672880336746
197,96.98242368177614,23.487672880336746
198,97.36170212765957,23.487672880336746
199,96.78353376503237,23.487672880336746
200,97.30434782608695,23.487672880336746
201,97.64569842738206,23.487672880336746
202,96.27844588344126,23.487672880336746
203,96.76873265494912,23.487672880336746
204,97.1322849213691,23.487672880336746
205,97.77150786308974,23.487672880336746
206,97.42645698427383,23.487672880336746
207,96.70490286771508,23.487672880336746
208,96.78445883441258,23.487672880336746
209,97.17576318223867,23.487672880336746
210,96.8168362627197,23.487672880336746
211,97.2118408880666,23.487672880336746
212,97.51618871415356,23.487672880336746
213,97.04717853839038,23.487672880336746
214,97.36355226641999,23.487672880336746
215,98.368177613321,23.487672880336746
216,97.83718778908418,23.487672880336746
217,97.76595744680851,23.487672880336746
218,97.51341350601295,23.487672880336746
219,97.77705827937095,23.487672880336746
220,97.27752081406105,23.487672880336746
221,97.59389454209065,23.487672880336746
222,98.25809435707679,23.487672880336746
223,98.12580943570768,23.487672880336746
224,97.34135060129509,23.487672880336746
225,96.05550416281221,23.487672880336746
226,97.3913043478261,23.487672880336746
227,98.23589269195189,23.487672880336746
228,98.54856614246069,23.487672880336746
229,98.27382053654024,23.487672880336746
230,96.80481036077705,23.487672880336746
231,94.51063829787235,23.487672880336746
232,93.25161887141536,23.487672880336746
233,93.34967622571693,23.487672880336746
234,93.15448658649399,23.487672880336746
235,92.73913043478261,23.487672880336746
236,92.86308973172989,23.487672880336746
237,94.06382978723404,23.487672880336746
238,95.45143385753931,23.487672880336746
239,96.44588344125809,23.487672880336746
240,96.75208140610546,23.487672880336746
241,97.40518038852915,23.487672880336746
242,96.55411655874191,23.487672880336746
243,96.88344125809435,23.487672880336746
244,96.97779833487512,23.487672880336746
245,96.67067530064755,23.487672880336746
246,97.03607770582794,23.487672880336746
247,96.84366327474561,23.487672880336746
248,97.8168362627197,23.487672880336746
249,97.88806660499537,23.487672880336746
250,98.30157261794635,23.487672880336746
251,95.90841813135985,23.487672880336746
252,92.91026827012026,23.487672880336746
253,92.3145235892692,23.487672880336746
254,92.68085106382979,23.487672880336746
255,92.24421831637373,23.487672880336746
256,92.29972247918595,23.487672880336746
257,91.96022201665124,23.487672880336746
258,91.47086031452359,23.487672880336746
259,93.4199814986124,23.487672880336746
260,95.70120259019427,23.487672880336746
