Frame,Intensity
0,94.63279857397504
1,94.64772727272727
2,92.61800699300699
3,91.35204991087345
4,91.03229166666667
5,90.99166666666666
6,90.86297376093295
7,90.91875
8,91.5936170212766
9,93.87340425531914
10,94.33829787234042
11,95.24787234042553
12,94.8
13,94.61276595744681
14,94.57340425531915
15,95.23404255319149
16,95.2968085106383
17,95.6904255319149
18,95.89574468085107
19,96.06702127659574
20,96.20520833333333
21,96.37978723404255
22,95.56382978723404
23,94.17234042553191
24,92.821875
25,91.31996434937611
26,91.20409982174688
27,91.09536541889483
28,90.49910873440285
29,90.675
30,93.17708333333333
31,94.48854166666666
32,94.6531914893617
33,94.98510638297873
34,95.92127659574469
35,95.40520833333333
36,95.65625
37,94.75
38,92.528125
39,91.68404255319149
40,92.36595744680851
41,94.06489361702128
42,94.94148936170212
43,94.95729166666666
44,95.26041666666667
45,94.88936170212766
46,96.2872340425532
47,96.58958333333334
48,95.93229166666667
49,96.51702127659574
50,98.00208333333333
51,96.42708333333333
52,96.67234042553191
53,97.21914893617021
54,95.42708333333333
55,95.015625
56,94.19791666666667
57,93.36979166666667
58,92.63020833333333
59,92.38645833333334
60,91.32083333333334
61,92.25729166666666
62,91.74479166666667
63,94.034375
64,95.28958333333334
65,95.753125
66,95.659375
67,95.88125
