Frame,Intensity
0,111.02450980392157
1,111.1078431372549
2,111.50595238095238
3,111.34182744812523
4,110.73643410852713
5,111.10609243697479
6,111.61659663865547
7,110.67423076923077
8,109.10461538461539
9,108.38951583545686
10,108.0077519379845
11,107.8527528809219
12,108.06786171574905
13,109.18233906302663
14,109.5437675070028
15,109.5355578024941
16,109.7545518207283
17,108.0416133162612
18,104.86604938271606
19,105.61635802469135
20,103.35735735735736
21,100.53513513513514
22,103.53217391304348
23,101.8076923076923
24,107.88809063277148
25,108.8958024691358
26,109.47710144927537
27,109.83243243243243
28,109.22462462462462
29,109.96288515406162
30,109.4030112044818
31,107.33018207282913
32,106.38340336134453
33,105.93487394957984
34,105.52556022408963
35,105.34663865546219
36,106.95378151260505
37,107.50035014005603
38,108.43452380952381
39,108.73980451634648
40,109.68641975308643
41,109.74620829120323
42,109.71722278395686
43,110.07280080889788
44,110.156162464986
45,109.2340735347652
46,108.27994175464143
47,108.34546778303604
48,108.77429923552967
49,108.8179832544594
50,109.14779759737895
51,108.95012741172188
52,108.20713505642519
53,107.14524936294139
54,106.06661812886786
55,105.87440844557699
56,105.4950855478704
57,105.3273076923077
58,104.88615384615385
59,105.04950855478704
60,106.25846377866763
61,107.28030578813251
62,107.49544958136148
63,107.33683473389355
64,107.6782212885154
65,108.05707282913166
66,108.6123949579832
67,108.34768907563026
68,108.44703312704769
69,108.86379551820728
70,108.80497198879551
71,108.96183473389355
72,108.03886554621849
73,106.63026626221773
74,104.84462419952814
75,104.26929558476576
76,104.46208291203236
77,105.5669014084507
78,106.59537037037038
79,107.10092592592592
80,107.16366366366367
81,107.18198198198198
82,106.92732732732733
83,106.8087087087087
84,106.79855072463768
85,106.9712962962963
86,107.2618437900128
87,107.54297269969666
88,107.17787114845939
89,106.65655544320863
90,105.3943377148635
91,105.2288506909336
92,105.89372599231754
93,106.56944444444444
94,107.80493827160494
95,108.5003003003003
96,108.52702702702703
97,108.37987987987988
98,108.42312312312312
99,108.69189189189188
100,108.55217669654289
101,107.35371318822023
102,107.81265432098765
103,107.82522407170295
104,106.53937259923175
105,105.43341869398208
106,104.99935979513444
107,104.53617157490397
108,104.51600512163893
109,105.77464788732394
110,106.50800256081946
111,106.77272727272727
112,106.77496798975672
113,106.83263305322129
114,107.2096670934699
115,107.02662622177283
116,107.15065722952477
117,107.41911764705883
118,107.27016645326505
119,106.09411011523687
120,104.7634443021767
121,103.6875800256082
122,103.26728553137004
123,103.34763124199743
124,103.49295774647888
125,104.8780409731114
126,105.4225352112676
127,105.2541287495787
128,105.54961587708067
129,105.46376811594203
130,105.88540613414223
131,106.23399487836107
132,106.23424334344456
133,106.61651728553137
134,105.93085787451984
135,105.02839506172839
136,104.07345679012346
137,103.43993993993993
138,101.74924924924925
139,100.06028985507247
140,102.04521739130435
141,103.41561561561562
142,103.05465465465466
143,104.14744744744745
144,103.92347826086956
145,104.42432432432433
146,104.20057971014492
147,104.72252252252252
148,104.82942942942942
149,104.86036036036036
150,105.00990990990991
151,104.80524691358025
152,104.97561728395061
153,105.05277777777778
154,105.63641975308641
155,105.72654320987654
156,104.19506172839506
157,102.76975308641975
158,101.99228395061728
159,101.95925925925926
160,101.81081946222791
161,101.93021766965428
162,103.90204865556979
163,104.0203081232493
164,104.06338028169014
165,104.51984635083227
166,104.7916133162612
167,104.74967989756722
168,105.28641975308642
169,105.28518518518518
170,104.86265432098766
171,103.56388888888888
172,102.66358024691358
173,101.82006172839506
174,101.35864197530864
175,101.12901234567902
176,102.63487654320987
177,103.10185185185185
178,103.53888888888889
179,104.1462962962963
180,104.44302176696543
181,104.35019206145967
182,104.59969135802469
183,104.88828425096031
184,105.0712962962963
185,104.32901234567902
186,104.63153153153154
187,102.50648148148149
188,101.38302469135803
189,100.54074074074074
190,99.82942942942942
191,98.88425925925925
192,98.35987654320988
193,99.59443021766965
194,100.54735422986181
195,103.00707785642062
196,103.90524967989757
197,103.02912932138284
198,102.92957746478874
199,102.58066581306018
200,102.74691358024691
201,103.36203585147247
202,103.45987654320987
203,103.91357234314981
204,103.20216049382717
205,103.75352112676056
206,103.21851851851852
207,103.55015015015015
208,103.49942028985507
209,103.40810810810811
210,103.22372372372372
211,103.31449275362318
212,101.27162199502625
213,99.64057971014493
214,99.5357833655706
215,99.40480795799945
216,99.42086956521739
217,100.84305056645482
218,101.39797101449275
219,102.0018018018018
220,102.52579710144927
221,100.95165165165164
222,98.5742637644046
223,97.87360970677452
224,98.23761375126391
225,99.82642399730368
226,100.45298281092012
227,100.53393085787452
228,101.60308641975308
229,101.14228395061728
230,102.35787451984635
231,101.49007682458387
232,101.30985915492958
233,101.83610755441741
234,102.57094708459724
235,102.0391975308642
236,102.38924455825864
237,102.62554769127064
238,102.6231884057971
239,102.90864197530864
240,103.62222222222222
241,103.43783783783783
242,102.91652173913043
243,103.69130434782609
244,102.66434782608695
245,103.42000552638851
246,103.4295652173913
247,103.87014492753623
248,103.73998342083449
249,103.36202898550725
250,103.5164410058027
251,102.79159420289855
252,101.0463768115942
253,100.16996996996997
254,99.24012345679013
255,98.55864197530865
256,98.37901234567902
257,98.32037037037037
258,98.77623456790124
259,100.78981481481482
260,101.81261261261261
261,102.22028985507247
262,102.21666666666667
263,102.54474474474475
264,101.6968115942029
265,102.32561728395062
266,102.4918918918919
267,102.88608695652174
268,101.8993993993994
269,102.1048048048048
270,102.5081081081081
271,100.82434782608695
272,99.89159420289855
273,99.09699699699699
274,98.64534534534535
275,98.34924924924925
276,100.14324324324325
277,100.7368115942029
278,100.60524691358025
279,100.53858024691358
280,100.93086419753087
281,101.17327327327327
282,101.11882716049382
283,101.50771604938272
284,101.78985507246377
285,101.71203703703704
286,100.1027027027027
287,99.33623188405797
288,98.55675675675676
289,98.47777777777777
290,98.05797101449275
291,99.33363363363364
292,100.24804804804805
293,100.37391304347825
294,100.57522407170295
295,100.68456790123457
296,101.28378378378379
297,99.02901353965184
298,97.43161094224924
299,96.29139957264957
300,97.31623931623932
301,98.92180160265266
302,99.0323293727549
303,100.16266025641026
304,100.5576923076923
305,100.85272174633877
306,100.77507598784194
307,101.83006355346781
308,101.32550428295109
309,101.12848853274386
310,100.95219673943078
311,102.07239568941696
312,101.67449571704891
313,101.46927536231884
314,101.9168115942029
315,102.28764852169107
316,102.39014492753623
317,102.32702702702703
318,101.62372372372373
319,101.10724637681159
320,101.39014492753623
321,102.17130434782608
322,101.38822879248411
323,102.6240579710145
324,101.97596021000277
325,101.51561204752694
326,101.52857905982906
327,100.76095085470085
328,98.78125
329,99.56866537717602
330,101.27826086956522
331,100.54869565217392
332,100.95615615615615
333,100.89884057971014
334,101.94434782608695
335,101.54666666666667
336,101.87530864197531
337,99.88333333333334
338,99.33888888888889
339,98.01944444444445
340,96.779012345679
341,96.87808641975309
342,97.54876543209876
343,99.1317901234568
