Frame,Intensity
0,110.64894736842105
1,110.505
2,110.87210526315789
3,110.69394736842105
4,110.5469387755102
5,110.66131578947369
6,111.09289473684211
7,110.3078947368421
8,109.00570776255708
9,108.47455782312925
10,108.31421052631579
11,107.96380090497738
12,108.25113122171946
13,108.85922574157868
14,109.48290598290598
15,109.25615887380593
16,109.26894736842105
17,108.11684210526316
18,103.21315789473684
19,106.03167947822035
20,102.36734218495225
21,97.8482683982684
22,101.38482384823848
23,103.32949412827462
24,107.78477868112014
25,108.90408958130477
26,108.80668677727502
27,109.41263157894737
28,109.10938775510203
29,109.5052790346908
30,109.27578947368421
31,107.61414965986394
32,106.33894736842105
33,106.17948717948718
34,105.78506787330316
35,105.91528406234289
36,106.95605263157894
37,107.25414781297134
38,107.8328947368421
39,108.01357466063348
40,109.74993197278911
41,109.25766716943187
42,109.50930115635998
43,109.62091503267973
44,109.765
45,108.89421052631579
46,107.8921052631579
47,107.99815789473685
48,108.14894736842105
49,108.2991452991453
50,108.7578947368421
51,108.48
52,107.93815789473685
53,106.93224489795918
54,106.06421768707483
55,105.70095238095239
56,105.62312925170068
57,105.39863945578232
58,105.15918367346939
59,105.27238095238096
60,106.24625850340136
61,107.04973684210526
62,107.16473684210526
63,107.27199597787833
64,107.67157894736842
65,107.61921052631578
66,107.8457894736842
67,108.02973684210527
68,108.06315789473685
69,108.48552631578947
70,108.30342105263158
71,108.44657894736842
72,107.84967320261438
73,106.87131578947368
74,105.40296631473102
75,104.30038948393378
76,104.71859785783836
77,105.62985546522133
78,107.00383920505871
79,107.23509485094851
80,106.78884372177055
81,106.96883468834689
82,106.50365141187926
83,106.33039747064137
84,106.48753785231773
85,106.77638015373864
86,107.15847127555989
87,107.15686274509804
88,107.21105263157895
89,106.53675754625122
90,105.46080817916261
91,105.86978802702073
92,106.01898734177215
93,106.7037487828627
94,107.98419150858176
95,108.51580849141824
96,108.6969485208479
97,108.39159891598916
98,108.39046973803072
99,108.72741644083108
100,108.67761472163988
101,107.63256549232159
102,107.68021680216802
103,107.80598831548198
104,106.44747262986257
105,105.96522131887986
106,105.56068017703238
107,104.93157181571816
108,104.96529233636151
109,105.97560975609755
110,106.4798893916541
111,106.76703992210321
112,106.84067085953879
113,106.5912852969815
114,107.06742940603701
115,107.02117818889971
116,107.08502212904729
117,107.48101560680178
118,107.39296529233636
119,106.10621942697415
120,104.95983446932814
121,104.31003959934777
122,104.03191241556021
123,103.72536687631028
124,103.92028003613369
125,105.18812104787715
126,105.50790424570913
127,105.55379746835443
128,105.64989517819707
129,105.60587002096436
130,105.99697181458188
131,106.0293501048218
132,106.36361518751455
133,106.3570929419986
134,105.82467532467533
135,105.06955736224029
136,104.55962059620596
137,104.09733514001806
138,102.28455284552845
139,100.61839826839827
140,101.60303030303031
141,102.9789972899729
142,102.55087633885103
143,103.68087584439786
144,103.64634146341463
145,104.41580086580086
146,104.26385281385281
147,104.23744588744589
148,104.2457091237579
149,104.61743450767841
150,104.65362217563475
151,104.86833785004517
152,105.02687443541102
153,105.42005420054201
154,105.72979552093476
155,105.70976007453994
156,104.488702539017
157,103.6594399277326
158,103.01942186088527
159,102.73654786862335
160,102.80916892502259
161,102.916142557652
162,104.04472396925227
163,104.68247515808491
164,104.43476144109056
165,104.67750677506776
166,104.79268576752854
167,104.97877145438122
168,105.19941282746161
169,105.39070107108081
170,104.96109946424411
171,103.97402890695574
172,103.1769717624148
173,102.47560975609755
174,102.17004425809458
175,102.03410117434508
176,103.38753387533875
177,103.75474254742548
178,104.08852755194219
179,104.59914182475158
180,104.51314508276533
181,104.62691960252936
182,104.66011743450768
183,104.7149464459591
184,104.87207792207792
185,104.3762420957543
186,104.60670995670996
187,102.96476964769647
188,101.92479674796748
189,101.46318879855465
190,100.57748917748918
191,99.56168831168831
192,99.00454545454545
193,99.80324675324675
194,100.85319767441861
195,103.0961038961039
196,103.62532768703367
197,102.99697519661223
198,103.02032967032967
199,102.92875457875458
200,102.8970695970696
201,103.33353498689252
202,103.68441217987497
203,103.81042358803987
204,103.44827586206897
205,104.0397470641373
206,103.47289972899729
207,103.77705627705627
208,103.3021645021645
209,103.3469696969697
210,103.39161129568106
211,103.63558970099668
212,101.8077242524917
213,100.66029900332227
214,99.97985880398672
215,100.28291994353701
216,100.38683554817275
217,100.72748917748918
218,102.0703903654485
219,102.45151515151515
220,102.69004329004329
221,101.30959302325581
222,99.47902823920266
223,98.86469046178665
224,98.65568463149876
225,100.12077922077923
226,100.78030303030303
227,100.67275747508306
228,101.63278886872354
229,101.76467029643074
230,102.40967607973423
231,102.01774551320831
232,101.74934462593265
233,102.48714530565607
234,102.46753246753246
235,102.22446013289037
236,102.4468438538206
237,102.50657017710913
238,102.77948504983388
239,103.15074750830564
240,103.54042457091238
241,103.38015373864431
242,103.13143631436314
243,103.8051948051948
244,102.8478354978355
245,103.20491334983812
246,103.31693989071039
247,104.02699335548172
248,103.57445887445887
249,103.28695301472071
250,103.56212121212121
251,102.59951603145795
252,101.48089700996678
253,100.546926910299
254,99.7904900332226
255,99.17358803986711
256,99.00228405315615
257,98.90510797342192
258,99.72402597402598
259,101.1750415282392
260,102.03322259136213
261,102.53026196928636
262,102.98485907290939
263,102.6808943089431
264,102.27683982683983
265,102.5904761904762
266,102.90021645021645
267,102.9157633242999
268,102.31233766233767
269,102.33073593073593
270,102.84191508581752
271,101.43722943722943
272,100.5531561461794
273,99.6069264069264
274,99.43625415282392
275,99.06499169435216
276,100.6621212121212
277,101.24460132890366
278,101.25649350649351
279,101.0943992773261
280,101.69760614272809
281,101.49954832881662
282,101.55111976630964
283,101.79221989284882
284,102.07207792207792
285,101.99718614718614
286,100.72259136212625
287,99.80909090909091
288,99.04177489177489
289,99.04547342192691
290,98.95078903654485
291,99.9391611295681
292,100.60361295681064
293,100.64393939393939
294,100.8484219269103
295,101.08305647840531
296,101.43936877076412
297,99.18682155779851
298,98.15448504983388
299,97.6029441419641
300,97.95119983867716
301,99.1070780399274
302,99.52429925388184
303,100.5632183908046
304,100.45879120879121
305,101.29643073200242
306,100.65796991049324
307,102.07985193019566
308,101.49633699633699
309,101.8078241580964
310,101.08852591248235
311,102.32724252491694
312,101.91712038717483
313,101.09069264069264
314,102.02903811252268
315,102.54426295624118
316,102.77304817275747
317,102.31831395348837
318,101.88909054244807
319,101.64431063122923
320,101.4327485380117
321,101.99415204678363
322,101.40487526185488
323,102.63662790697674
324,101.7783279375357
325,101.77870881736813
326,101.59427303891914
327,101.10969953619681
328,99.45533373664045
329,99.69082225913621
330,101.48419913419913
331,100.71224037104255
332,101.36150332225914
333,100.9352692075015
334,102.02218189151039
335,101.91601731601732
336,101.9796511627907
337,100.61129568106313
338,100.19040697674419
339,98.74086378737542
340,98.14514119601328
341,97.80177455132083
342,98.6953903654485
343,99.63571428571429
344,100.08928571428571
345,100.57532467532468
346,100.86773255813954
347,100.91233766233766
348,101.09740259740259
349,101.16009136212625
350,100.53722943722944
351,100.70074611816898
352,99.46947674418605
353,98.72383720930233
354,98.02117940199335
355,97.33098006644518
356,96.55974025974027
357,97.35410364992943
358,98.54900332225914
359,99.19479733817302
360,99.50675539423271
361,99.29718614718615
362,99.53986710963456
363,99.59655315614619
364,99.71486186731195
365,99.91147186147187
366,99.96511393426094
367,99.63290043290043
368,97.61794019933555
369,96.7311046511628
370,96.14519056261344
371,95.90137043189368
372,95.82738455333737
373,97.33857632587215
374,98.57059800664452
375,98.62832225913621
376,98.91369227666868
377,98.96802325581395
378,99.24329004329005
379,99.78322242387578
380,99.94588744588745
381,99.85803589433354
382,99.94165282392026
383,98.55894115406589
384,97.81548699334543
385,96.7632831841554
386,96.43738656987296
387,96.23270820729986
388,96.15159017330032
389,97.62883260331365
390,98.38870431893687
391,98.68844525105868
392,98.94331395348837
393,99.04329004329004
394,99.12562292358804
395,99.55656382335148
396,99.88852813852814
397,99.03145795523291
398,99.83484573502723
399,100.56208471760797
400,100.51598837209302
401,100.4032392026578
402,99.93168604651163
403,99.61645400876023
404,100.18168604651163
405,99.8929219600726
406,99.70934065934065
407,98.50980765568463
408,96.9672443344125
409,97.18244315177155
410,96.12427287149656
411,95.15653093601269
412,94.77824784064869
413,95.54432234432234
414,96.55085492684647
415,97.61556776556776
416,97.63992673992674
417,97.8518315018315
418,98.36758241758241
419,98.86573985907447
420,99.16815844601028
421,99.51037897543326
422,99.4717607973422
423,99.36317806009276
424,100.17503528937286
425,99.59530261969286
426,99.62170976007454
427,99.06233062330624
428,99.63661774982529
429,98.0964360587002
430,98.11811201445347
431,98.52687443541102
432,98.19746677740864
433,103.03972575115951
434,103.3901996370236
435,104.66320346320346
436,104.60402823920266
437,103.87271594684385
438,101.08181063122923
439,100.79935064935064
440,101.9521645021645
441,102.95476190476191
442,102.26818181818182
443,103.61298701298702
444,103.7478354978355
445,103.81229235880399
446,103.4944545271224
447,103.54694343934489
448,104.19900971243572
449,104.67234432234432
450,104.52732812797562
451,105.6098003629764
452,104.6977213147812
453,104.76547691066747
454,104.73139745916515
455,105.0207579508665
456,104.62807084364883
457,104.75604646733956
458,102.08246048371738
459,100.77197802197803
460,101.40068562210124
461,103.37124420246018
462,104.00867110304497
463,103.99334543254689
464,103.68501237859455
465,104.43416181914331
466,103.74395604395605
467,103.95010474195391
468,104.16666666666667
469,104.6485347985348
470,104.72312966323855
471,104.68729765758903
472,104.79794324890497
473,105.05021173623715
474,104.65656146179403
475,104.80822746521476
476,104.50847457627118
477,104.59283945915064
478,104.11923076923077
479,104.02545787545787
480,104.50695105694153
481,104.14835269472482
482,104.8062109296229
483,104.16293607582173
484,104.05160921729194
485,103.57059800664452
486,103.71589882565492
487,104.0715870135108
488,104.16737245412382
489,103.8343172729004
490,103.79546752999428
491,103.92230051418777
492,104.10727969348659
493,104.01391409558379
494,104.05787457148618
495,104.06493244605767
496,104.63964508973584
497,104.42532467532467
498,104.1487012987013
499,103.80974025974027
500,100.65884551495017
501,98.01189755999194
502,96.62169792296834
503,98.2569066344021
504,99.36278804037326
505,101.08855456103599
506,101.27118644067797
507,101.72151643476508
508,101.20618770764119
509,101.38766233766233
510,101.73095238095237
511,102.05303488606575
512,102.8031561461794
513,102.7624521072797
514,102.2018552127445
515,102.51724137931035
516,103.1182631879642
517,102.88668824985717
518,102.5534183964959
519,102.47590935059989
520,103.1937890703771
521,103.57288205980066
522,103.24584717607974
523,103.06654567453116
524,102.40670995670996
525,102.03407945150232
526,101.96381641592077
527,101.27243395845937
528,97.70024757189107
529,96.64406779661017
530,97.87069129689583
531,99.59770114942529
532,100.6015325670498
533,101.72819767441861
534,100.65678564226658
535,100.7967332123412
536,101.52732405726961
537,101.3424003322259
538,101.4476709013914
539,101.68461383343416
540,102.17664851784635
541,102.00403307118371
542,102.48336358136721
543,102.93264771123211
544,102.81032184345838
545,102.47800418967816
546,102.76613978289849
547,103.5117120548467
548,102.02802197802198
549,101.44601028375547
550,101.82314982859448
551,102.45654365799557
552,102.21939907239363
553,102.06836055656382
554,101.879209518048
555,101.37611883450771
556,98.45915063797372
557,96.66692058655494
558,96.70976956770139
559,98.08227004380117
560,98.94515330413255
561,99.97676633022282
562,100.13121310226623
563,100.33536469243954
564,100.65701771091221
565,100.87995769434161
566,101.60293277470957
567,101.3403161302609
568,101.71281660636069
569,101.63759283945915
570,102.56065511331175
571,101.64791288566244
572,101.9052228271829
573,102.10808630772333
574,102.05808417444297
575,102.25271376880595
576,101.8515829804396
577,100.4010889292196
578,99.18310143174027
579,101.2217607973422
580,100.08570276265377
581,101.04033071183706
582,101.69435215946844
583,101.39555647840531
584,100.82060559893354
585,101.44303286953014
586,98.31397459165154
587,96.36164540087603
588,97.46864287154668
589,99.13368882117692
590,100.3991620643687
591,100.57798514568654
592,100.92477623309846
593,99.68558369834317
594,99.8343172729004
595,99.66263359548296
596,100.38564083031804
597,100.48406593406594
598,100.33022281470195
599,100.46314987621406
600,100.72233860217102
601,100.78099409636259
602,101.6442831215971
603,101.57834240774349
604,101.89393022786852
605,100.99233716475096
606,101.98671096345515
607,101.91288566243195
608,102.10082677959267
609,101.89867109634551
610,102.07952657807309
611,101.37105481727575
612,100.68064784053156
613,97.94800990287564
614,95.33307941344506
615,95.342673992674
616,97.88102440008066
617,97.95315178061321
618,98.36075821738254
619,99.44605767291793
620,99.69570477918936
621,99.67005813953489
622,99.0828413635498
623,99.6187392877547
624,100.10436107408113
625,101.43325080936964
626,101.32584269662921
627,100.6861550180918
628,100.31115144182294
629,100.01047419539135
630,100.00704627689964
631,100.38087983241287
632,100.18396495905542
633,100.37326223576461
634,100.02285278994478
635,100.34523089332527
636,100.73502722323049
637,101.70901391409558
638,100.91925347552846
639,102.32909860859044
640,101.31336963097398
641,100.21329270615121
642,99.85621786326413
643,99.94134450580842
644,100.08322224338221
645,96.49000190439916
646,95.0474358974359
647,95.96838697390973
648,96.57151018853551
649,98.23005141877738
650,97.4111597790897
651,99.0384688630737
652,99.81810848961484
653,100.19883040935673
654,100.17732558139535
655,100.24198427102239
656,101.15688646904619
657,101.22262552934059
658,99.01673724541239
659,98.8021329270615
660,99.81125226860254
661,100.06251260334744
662,99.38979632990522
663,99.84008872756604
664,99.62749169435216
665,98.92607973421927
666,100.57703488372093
667,100.22181891510385
668,99.92377495462794
669,100.03599314416302
670,100.1498285944747
671,99.65178571428571
